,ID Iklan,Merk,Model,Tahun,Jenis,Pintu,Kapasitas,Transmisi,BBM,Tipe Penjual,Boleh Nego,Test Drive,Loc,Price,Kilometer,CC Mesin,Airbags,Tenaga mesin,Jumlah Gigi
5509,111744,Toyota,Corolla,2013,Sedan,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,85000,1800,2,,
5510,111743,Toyota,Camry New 2.4 V,2011,Sedan,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,78000,2400,2,,
5511,111742,Toyota,Camry,2015,Sedan,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,33000,2500,2,,
5512,111741,Toyota,Calya,2018,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,23000,1500,2,,5
5513,111740,Toyota,Calya,2018,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,20000,1500,2,,5
5514,111739,Toyota,Avanza Veloz,2019,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,20000,1300,2,,5
5515,111738,Toyota,Avanza Veloz,2019,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,33000,1500,2,,
5516,111737,Toyota,Avanza Veloz,2014,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,30000,1500,2,,
5517,111736,Toyota,Alphard,2018,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,750.000.000,21000,3500,2,,
5518,111735,Toyota,Alphard,2010,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,86008,2500,2,,
5519,111734,Toyota,Agya,2015,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,48000,1000,2,,
5520,111733,Toyota,Agya,2015,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,32000,1200,2,,
5521,111731,Jeep,Wrangler Rubicon,2015,SUV,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,1.100.000.000,30000,3000,,,
5522,111730,Honda,CR-V,2010,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,8.500.000,102848,2400,2,194 HP,6
5523,111728,Honda,CR-V,2016,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,127.000.000,83934,2400,2,194 HP,6
5524,111726,Honda,Brio,2016,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,98.000.000,35720,1500,2,147 HP,5
5525,111725,Honda,,,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,105.000.000,16234,,2,,5
5526,111724,Honda,Mobilio,2014,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,99.000.000,13654,,2,,5
5527,111723,Honda,Mobilio,2018,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,108.000.000,20851,,2,,5
5528,111722,Honda,Mobilio,,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,110.000.000,19654,,2,,5
5529,111721,Honda,Mobilio,,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,88.000.000,13511,,2,,5
5530,111720,Daihatsu,,2017,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Surabaya,70.000.000,16000,1500,5,,4
5531,111719,Mitsubishi,Xpander,2018,SUV,5,5 penumpang,Matic,Bensin,Dealer,Yes,No,Surabaya,78.000.000,20000,1500,5,,5
5532,111718,Daihatsu,Kijang Innova V 2.4,2017,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Surabaya,85.000.000,16000,1500,5,,4
5533,111717,Mitsubishi,,2018,SUV,5,5 penumpang,Matic,Bensin,Dealer,Yes,Yes,Surabaya,70.000.000,20000,1500,5,,5
5534,111716,Toyota,Avanza Veloz,2017,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Surabaya,75.000.000,15000,1500,5,,4
5535,111715,Honda,Jazz,2016,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Surabaya,68.000.000,16000,1500,5,,5
5536,111714,Honda,Jazz,2019,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Surabaya,65.000.000,16000,1500,5,,5
5537,111713,Honda,Jazz,2019,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Surabaya,75.000.000,6000,1500,5,,5
5538,111711,Honda,,,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,90.000.000,13524,,2,,5
5539,111707,Mitsubishi,Outlander Sport,2017,SUV,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,50000,,2,,
5540,111706,Mitsubishi,Outlander Sport,2017,SUV,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,130.000.000,50000,,2,,
5541,111705,Mitsubishi,Xpander,2019,,5,7 penumpang,Matic,Bensin,Dealer,Yes,Yes,Kediri Kabupaten,55.000.000,,,4,,
5542,111701,Mercedes-Benz,E-Class,2013,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Utara,385.000.000,48000,2000,,,
5543,111700,Toyota,Avanza G VVT-i,2020,,5,7 penumpang,Manual,Bensin,Dealer,Yes,Yes,Kapuas,40.000.000,,,,,
5544,111699,Toyota,Avanza Veloz,2019,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,123.000.000,11000,,2,,
5545,111698,Toyota,Kijang Innova,2016,City Car,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,4000,,2,,
5546,111697,Mitsubishi,Pajero Sport,2017,City Car,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,155.000.000,30000,,2,,
5547,111696,Honda,Jazz,2017,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,45000,,2,,
5548,111695,Honda,Brio,2018,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,112.000.000,25000,,2,,
5549,111694,Mitsubishi,Xpander,2019,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,145.000.000,6000,,2,,
5550,111693,Mitsubishi,Pajero Sport,2017,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,150.000.000,30000,,2,,
5551,111692,Daihatsu,Xenia,2019,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,129.000.000,30000,,2,,
5552,111691,Nissan,Navara,2017,City Car,4,5 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,120.000.000,26000,2500,2,,
5553,111690,Mitsubishi,Strada,2011,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,80.000.000,89888,2500,2,,5
5554,111689,Mitsubishi,Strada,2015,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,115.000.000,38000,2500,2,,5
5555,111688,Mitsubishi,Strada,2015,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,115.000.000,48000,2500,2,,5
5556,111687,Mitsubishi,Strada,2016,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,120.000.000,38000,2500,2,,5
5557,111686,Toyota,Hilux,2017,City Car,4,5 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,120.000.000,23000,2500,2,,
5558,111685,Toyota,Hilux,2017,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,120.000.000,23000,2500,2,,5
5559,111684,Toyota,Hilux,2017,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,120.000.000,29000,2500,2,,5
5560,111683,Toyota,Hilux,2015,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,115.000.000,24000,2500,2,,5
5561,111682,Toyota,Hilux,2017,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,120.000.000,24000,2500,2,,5
5562,111680,Nissan,Grand Livina,2014,MPV,5,7 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,97.000.000,62000,,2,,
5563,111679,Mitsubishi,Pajero Sport,2012,SUV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,110.000.000,8600,2500,2,,
5564,111678,Honda,BRV,2019,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,17000,1500,2,,
5565,111676,Honda,BRV,2019,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,17000,1500,2,,
5566,111675,Honda,Civic i-VTEC,2018,Sedan,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,1.350.000.000,20000,1500,2,,
5567,111674,Toyota,Agya,2017,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,112.000.000,35000,,2,,
5568,111673,Honda,Civic i-VTEC,2018,Sedan,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,1.350.000.000,24000,1500,2,,
5569,111671,Toyota,Avanza Veloz,2020,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,10,,2,,
5570,111670,Honda,Mobilio,2014,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,38000,1500,2,,
5571,111669,Toyota,Fortuner SRZ,2018,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,180.000.000,30000,,2,,
5572,111668,Honda,HR-V,2017,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,115.000.000,23000,1500,2,,
5573,111667,Honda,HR-V,2017,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,115.000.000,23000,1500,2,,
5574,111666,Honda,HR-V,2018,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,23000,1500,2,,
5575,111665,Honda,HR-V,2015,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,23000,1500,2,,
5576,111664,Daihatsu,Grand Max PU,2016,City Car,2,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,23000,1500,2,,5
5577,111663,Daihatsu,Grand Max PU,2015,City Car,2,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,40000,1500,2,,5
5578,111661,Honda,CR-V,2013,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,95.000.000,46000,1500,2,,
5579,111658,Honda,New Jazz,2016,Hatcback,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,100.000.000,29000,1500,2,,5
5580,111657,Honda,New Jazz,2017,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,26000,1500,2,,
5581,111656,Honda,Brio,2014,Hatcback,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,45000,1500,2,,5
5582,111655,Mitsubishi,Pajero Sport,2015,SUV,4,7 penumpang,Matic,Diesel,Owner,No,No,Jakarta Utara,247.500.000,150000,2500,,,
5583,111653,Mercedes-Benz,C 200,2010,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Pusat,175.000.000,90000,1800,,,
5584,111652,Honda,Mobilio,2014,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,94.000.000,13255,,2,,5
5585,111651,Honda,Mobilio,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,105.000.000,16522,,2,,5
5586,111650,Honda,Mobilio,2017,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,98.000.000,19512,,2,,5
5587,111649,Honda,Mobilio,2017,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,105.000.000,19534,,2,,5
5588,111648,Honda,Mobilio,2017,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,120.000.000,19652,,2,,5
5589,111647,Honda,Mobilio,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,125.000.000,21365,,2,,5
5590,111646,Honda,Mobilio,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,100.000.000,16532,,2,,5
5591,111645,Honda,Mobilio,2017,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,110.000.000,19652,,2,,5
5592,111643,Daihatsu,Grand Max PU,2016,Truck,2,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Batam,70.000.000,60,,2,,
5593,111641,Toyota,Rush,2015,SUV,5,7 penumpang,Manual,Diesel,Owner,Yes,Yes,Batam,70.000.000,65,,2,,
5594,111640,Toyota,Calya,2019,Minibus,5,7 penumpang,Matic,Bensin,Dealer,Yes,No,Sibolga,58.000.000,,,4,,
5595,111639,Toyota,Agya,2014,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Batam,880.000.000,80,,2,,
5596,111638,Toyota,Agya,2019,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Batam,116.000.000,5000,,2,,
5597,111637,Mitsubishi,Xpander,2019,Minibus,5,7 penumpang,Matic,Bensin,Dealer,Yes,No,Bengkalis,90.000.000,,,2,,
5598,111636,Toyota,Avanza G VVT-i,2017,Minibus,4,7 penumpang,Manual,Bensin,Dealer,Yes,No,Kampar,37.000.000,,,2,,5
5599,111635,Toyota,Pick-UP,2017,,4,5 penumpang,Manual,Bensin,Owner,Yes,No,Rokan Hulu,780.000.000,,,2,,
5600,111634,Toyota,,2012,,4,5 penumpang,Matic,Bensin,Owner,Yes,No,Banjarmasin,Penjual,12352,,2,,5
5601,111633,Toyota,Avanza Veloz,2012,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,105.000.000,11236,,2,,5
5602,111632,Toyota,Avanza Veloz,2014,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Batam,112.000.000,100,,2,,
5603,111631,Toyota,Avanza 1.5 S,,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,110.000.000,11234,,2,,5
5604,111630,Nissan,X-Trail,,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,120.000.000,,,2,,5
5605,111628,Toyota,Avanza 1.3 E,2016,Minibus,4,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Utara,110.000.000,58000,1300,,,
5606,111625,Toyota,Colt,2015,Minibus,4,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Lubuklinggau,57.000.000,72,,2,,5
5607,111622,,,,,,,,,,No,No,Batam,130.000.000,,,,,
5608,111621,Honda,Brio,2017,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Batam,123.000.000,2000,,2,,
5609,111620,Toyota,Sienta,2017,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,78.000.000,23000,1500,2,,
5610,111619,Toyota,Vellfire,2011,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,87000,2400,2,,
5611,111618,Toyota,Yaris,2016,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Batam,150.000.000,40,,2,,
5612,111617,Toyota,Calya,2017,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,100.000.000,3200,1500,2,,
5613,111616,Toyota,Calya,2018,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,,1500,2,,5
5614,111615,Toyota,Kijang Innova E 2.0,2018,Minibus,4,5 penumpang,Matic,Bensin,Dealer,Yes,Yes,Manado,118.870.000,12887,18,2,18 HP,5
5615,111614,Daihatsu,Xenia,2019,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Batam,129.000.000,3000,,2,,
5616,111613,Mitsubishi,Pajero Sport,2016,SUV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Batam,140.000.000,23000,,2,,
5617,111612,Toyota,Alphard,2010,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,84000,2500,2,,
5618,111611,Mercedes-Benz,CL-Class,2014,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Pusat,430.000.000,47000,1600,,,
5619,111610,Honda,CR-V,2013,SUV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Batam,180.000.000,65000,,2,,
5620,111609,Toyota,Avanza 1.5 S,2019,Minibus,5,7 penumpang,Manual,Bensin,Dealer,Yes,Yes,Kendari,88.700.000,2543,66,2,66 HP,5
5621,111608,Toyota,Kijang Innova,2015,MPV,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Batam,125.000.000,70,,2,,
5622,111606,Honda,HR-V,2016,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Batam,127.000.000,2000,,2,,
5623,111605,Mitsubishi,Strada,2017,Minibus,4,2 penumpang,Manual,Diesel,Dealer,Yes,Yes,Konawe,127.000.000,12700,2,2,2 HP,5
5624,111604,Mitsubishi,Strada,2017,Minibus,4,2 penumpang,Manual,Diesel,Dealer,Yes,Yes,Konawe,127.000.000,12700,2,2,2 HP,5
5625,111602,Toyota,Agya,2016,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,26000,1500,2,,
5626,111601,Toyota,Agya,2016,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,38000,1000,2,,
5627,111600,Toyota,Rush,2016,SUV,2,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,115.000.000,28000,1500,2,,
5628,111599,Toyota,Yaris,2018,Hatcback,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,23000,1500,2,,
5629,111598,Toyota,Avanza 1.3 G,2017,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,32000,1300,2,,
5630,111597,Toyota,Avanza Veloz,2013,MPV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Batam,125.000.000,88000,,2,,
5631,111596,Toyota,Kijang Innova G 2.4,2019,SUV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,150.000.000,18000,2400,2,,
5632,111595,Toyota,,2015,MPV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Batam,120.000.000,120000,,2,,
5633,111594,Toyota,Kijang Innova V 2.4,2018,MPV,5,7 penumpang,Matic,Diesel,Owner,Yes,No,Jakarta Timur,349.000.000,34600,2400,4,,8
5634,111593,Toyota,Fortuner VRZ,2016,SUV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,140.000.000,24000,25000,2,,
5635,111592,Toyota,Avanza 1.5 S,2018,Minibus,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Gorontalo,89.000.000,12000,1496,2,1 HP,5
5636,111591,Toyota,Kijang Innova,2015,MPV,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Batam,140.000.000,70,24000,2,,
5637,111590,Kia,Sportage,2018,Minibus,4,,Matic,Bensin,Owner,Yes,Yes,Palu,230.000.000,12000,3,2,270 HP,5
5638,111588,Toyota,Avanza 1.3 G,2017,Minibus,5,5 penumpang,Manual,Bensin,Dealer,Yes,Yes,Palu,89.000.000,11000,1496,2,104 HP,5
5639,111587,Toyota,Kijang Innova G 2.5,2014,SUV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,45000,2500,2,,5
5640,111586,Toyota,Kijang Innova G 2.5,2015,SUV,5,7 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,114.000.000,26000,2500,2,,5
5641,111585,Toyota,Rush,2018,Minibus,4,5 penumpang,Matic,Bensin,Dealer,Yes,Yes,Palu,115.000.000,11000,1496,2,103 HP,5
5642,111584,Toyota,Kijang Innova G 2.0,2019,SUV,5,7 penumpang,Matic,Bensin,Dealer,Yes,Yes,Magetan,120.000.000,,,4,,
5643,111583,Toyota,,2019,SUV,5,7 penumpang,Matic,Bensin,Dealer,Yes,Yes,Sampang,140.000.000,,,4,,
5644,111581,Toyota,,2019,SUV,5,7 penumpang,Matic,Bensin,Dealer,Yes,Yes,Sampang,140.000.000,,,4,,
5645,111579,Mitsubishi,Lancer,2015,Minibus,4,2 penumpang,Matic,Bensin,Owner,Yes,Yes,Kupang,86.000.000,16000,5000,2,168 HP,5
5646,111577,Toyota,Avanza 1.5 S,2017,Minibus,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Mataram,97.000.000,14500,1496,2,102 HP,5
5647,111576,Honda,HR-V,2017,Minibus,4,2 penumpang,Matic,Bensin,Owner,Yes,Yes,Palu,217.000.000,16000,2,2,,5
5648,111575,Mitsubishi,Grandis,2015,Minibus,4,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Palu,55.000.000,16000,2,2,,5
5649,111574,Honda,HR-V,2015,SUV,5,5 penumpang,Matic,Bensin,Dealer,No,Yes,Situbondo,96.400.000,28493,,,,
5650,111573,Nissan,Grand Livina,2015,MPV,5,7 penumpang,Matic,Bensin,Dealer,No,Yes,Situbondo,95.200.000,,,,,
5651,111572,Mitsubishi,Pajero,2012,MPV,5,,Manual,Diesel,Owner,Yes,Yes,Jakarta Selatan,107.000.000,,,2,,6
5652,111571,Toyota,Avanza 1.5 S,2017,Minibus,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,86.500.000,16000,1496,2,103 HP,5
5653,111570,Mitsubishi,Outlander Sport,2017,City Car,5,,Manual,Bensin,Owner,Yes,Yes,Jakarta Selatan,87.000.000,,,2,,6
5654,111569,Isuzu,D-Max,2017,Truck,5,,Manual,Diesel,Owner,Yes,Yes,Jakarta Selatan,100.000.000,,,2,,6
5655,111568,Toyota,Rush,2017,Minibus,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,117.000.000,18000,1496,2,103 HP,5
5656,111567,Honda,Brio,2014,City Car,5,,Manual,Bensin,Owner,Yes,Yes,Jakarta Selatan,87.000.000,,,2,,6
5657,111566,Honda,Brio,2016,City Car,5,,Manual,Bensin,Owner,Yes,Yes,Jakarta Selatan,103.000.000,12939,,2,,6
5658,111565,Toyota,Hilux,2017,Truck,5,,Manual,Bensin,Owner,Yes,Yes,Jakarta Selatan,100.000.000,12939,,2,,6
5659,111563,Suzuki,Karimun,2005,City Car,4,,Manual,Bensin,Owner,No,No,Tangerang Kabupaten,58.000.000,5,1000,,,
5660,111559,Toyota,Rush,2018,SUV,4,7 penumpang,Manual,Bensin,Dealer,Yes,Yes,Samarinda,70.000.000,28,2,2,104 HP,5
5661,111558,Toyota,Rush,2018,SUV,4,7 penumpang,Manual,Bensin,Dealer,Yes,Yes,Samarinda,85.000.000,24,2,2,104 HP,5
5662,111556,Suzuki,Ignis,2018,City Car,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Bandung,60.000.000,30000,1200,2,60 HP,5
5663,111555,Toyota,Fortuner VRZ,2017,Minibus,5,7 penumpang,Matic,Bensin,Owner,Yes,No,Mimika,98.000.000,,,4,,
5664,111554,Daihatsu,,2014,,2,2 penumpang,Manual,Bensin,Owner,Yes,No,Siak,37.000.000,,,,,5
5665,111552,Mitsubishi,Outlander Sport,2018,Minibus,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Palu,165.000.000,1600,2000,2,,5
5666,111551,Daihatsu,,2017,City Car,2,,Manual,Bensin,Owner,Yes,Yes,Donggala,45.000.000,1800,1800,2,,5
5667,111550,Daihatsu,Sirion,2016,Hatcback,5,5 penumpang,Manual,Bensin,Dealer,No,Yes,Situbondo,80.000.000,,,,,
5668,111549,Daihatsu,Xenia 1.3 Xi,2016,Hatcback,5,7 penumpang,Manual,Bensin,Dealer,No,Yes,Situbondo,90.500.000,33182,,,,
5669,111548,Daihatsu,Sigra,2017,Hatcback,5,7 penumpang,Manual,Bensin,Dealer,No,Yes,Situbondo,91.000.000,30182,,,,
5670,111547,Honda,Brio,2019,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,161.000.000,8500,1200,2,,5
5671,111546,Honda,Brio,2018,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,148.000.000,38000,1200,2,,5
5672,111545,Honda,Brio,2018,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,98.000.000,60000,1200,2,,5
5673,111544,Mercedes-Benz,C 200 CGI,2010,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,168.000.000,90000,1800,,,
5674,111543,Toyota,,2015,Minibus,4,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Seram Barat,78.000.000,72,,2,,5
5675,111542,Toyota,Kijang Innova V 2.4,2015,Minibus,4,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Jakarta Selatan,90.000.000,72,,2,,5
5676,111541,Mazda,CX-9,2011,SUV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,180.000.000,,3700,,,
5677,111540,Nissan,Juke,2011,Hatcback,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,112.000.000,48000,1500,,,
5678,111539,Mitsubishi,Strada,2017,Minibus,5,2 penumpang,Manual,Diesel,Dealer,Yes,Yes,Palu,125.000.000,1400,,2,,5
5679,111538,Suzuki,,2017,Minibus,5,2 penumpang,Matic,Bensin,Dealer,Yes,Yes,Palu,135.000.000,1400,,2,,5
5680,111537,Mitsubishi,T 120SS,2010,Truck,2,2 penumpang,Manual,Diesel,Dealer,Yes,Yes,Palu,97.000.000,1800,1200,2,,5
5681,111536,Mitsubishi,,2010,Minibus,5,,Manual,Bensin,Dealer,Yes,Yes,Palu,87.000.000,1800,1800,2,,5
5682,111535,Honda,HR-V,2015,SUV,5,7 penumpang,Manual,Bensin,Dealer,Yes,No,Semarang,85.000.000,4000,2500,4,,6
5683,111534,Toyota,Rush,2018,SUV,5,7 penumpang,Manual,Bensin,Dealer,Yes,No,Semarang,85.700.000,4000,2500,4,,6
5684,111532,Toyota,Calya,2017,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,89.000.000,34000,1200,2,,5
5685,111531,Toyota,Calya,2016,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,68.000.000,22000,1200,2,,5
5686,111530,Toyota,Calya,2020,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,125.000.000,18000,1200,2,,5
5687,111529,Toyota,Camry,2006,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,90.000.000,138000,1200,2,,5
5688,111528,Toyota,Vellfire,2016,Minibus,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,165.000.000,32000,1200,2,,5
5689,111527,Toyota,Vellfire,2018,Minibus,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,855.000.000,32000,1200,2,,5
5690,111526,Toyota,Vellfire,2015,Minibus,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,665.000.000,32000,1200,2,,5
5691,111525,Toyota,Agya,2017,Minibus,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Manado,98.000.000,39000,1200,2,,5
